,County,Population_Estimate,Population_Male,Population_Female,MEDIAN_AGE_TOT,Age017_Per_Pop_Est,Age1844_Per_Pop_Est,Age4554_Per_Pop_Est,Age_5564_Per_Pop_Est,Age_65_plus_Per_Pop_Est,Pop_Female_Ratio,Pop_Male_Ratio,State,Confirmed,Deaths,Active,Incidence_Rate,Lethality_Rate,FIPS,Public_Health_Region,Health_Service_Region,Metro_Area_Metro,Metro_Area_Non-Metro,NCHS_Urban_Rural_Classification_2013_Large Central Metro,NCHS_Urban_Rural_Classification_2013_Large Fringe Metro,NCHS_Urban_Rural_Classification_2013_Medium Metro,NCHS_Urban_Rural_Classification_2013_Micropolitan,NCHS_Urban_Rural_Classification_2013_Non-core,NCHS_Urban_Rural_Classification_2013_Small Metro,White,Black,American_Indian_Alaskan_Native,Asian,Native_Hawaiian_Other_Pacific_Islander,Two_Or_More_Races,White_Pop_Ratio,Black_Pop_Ratio,American_Indian_Alaskan_Native_Pop_Ratio,Asian_Pop_Ratio,Native_Hawaiian_Other_Pacific_Islander_Pop_Ratio,Two_Or_More_Races_Pop_Ratio,Social_Distancing_Score_B-,Social_Distancing_Score_C,Social_Distancing_Score_C-,Social_Distancing_Score_D,Social_Distancing_Score_D+,Social_Distancing_Score_D-,Social_Distancing_Score_F,Per_Capita_Income,Median_Household_Income,Percent_Population_Poverty,Percentage_High_School_Graduate_Or_Higher,Percentage_Bachelors_Degree_Or_Higher,Unemployment_Rate_Percentage,Land_Area,Percent_Urban,Percent_Rural,Trauma_Area_Letter,Service_Area_RAC,Trauma_Service_Area_Population_Estimate,Total_Staffed_Hospital_Beds,Available_Hospital_Beds,Available_ICU_Beds,Available_Ventilators,Total_Staffed_Hospital_Beds_Ratio,Available_Hospital_Beds_Ratio,Available_ICU_Beds_Ratio,Available_Ventilators_Ratio,Medicaid_Caseload,Nursing_Homes_With_Cases_In_HSR,Assisted_Living_Facilities_With_Cases_In_HSR,# Uninsured,Medicaid_Caseload_Ratio,Confirmed_Per_Capita,Deaths_Per_Capita,Population_Density
224,Titus,32750,16045,16705,34.2,0.28680916030534354,0.3335267175572519,0.12161832061068702,0.11010687022900763,0.14793893129770994,0.5100763358778626,0.4899236641221374,Texas,1087.0,6.0,1081.0,3319.083969465649,0.5519779208831647,48449.0,4.0,4/5N,0,1,0,0,0,1,0,0,27756,3246,793,387,54,514,0.8475114503816794,0.09911450381679389,0.024213740458015266,0.01181679389312977,0.001648854961832061,0.01569465648854962,0,0,0,0,0,0,1,34718,45604,18.6,72.1,15.2,5.3,406.1,49.44,50.56,F,Northeast_Texas_RAC_F,273329,2063,693,102,63,0.00754768063396127,0.0025354060491202908,0.00037317664792246705,0.00023049145901093553,5601.0,101.0,22.0,6988,0.17102290076335877,0.03319083969465649,0.000183206106870229,80.64516129032258
225,Tom Green,119200,59315,59885,34.5,0.23769295302013424,0.3907718120805369,0.10087248322147652,0.11441275167785235,0.15625,0.5023909395973154,0.49760906040268454,Texas,1922.0,18.0,1904.0,1612.4161073825503,0.9365244536940687,48451.0,9.0,9/10,1,0,0,0,0,0,0,1,108013,5216,1363,1699,217,2692,0.9061493288590604,0.04375838926174497,0.011434563758389261,0.014253355704697986,0.0018204697986577182,0.022583892617449666,0,0,0,0,0,0,1,45993,51393,15.5,83.3,22.4,3.7,1522.0,84.36,15.64,K,Concho_Valley_RAC_K,179457,369,167,4,27,0.00205620287868403,0.0009305850426564581,2.2289462099555882e-05,0.0001504538691720022,14513.0,47.0,19.0,17141,0.12175335570469799,0.016124161073825503,0.00015100671140939596,78.3180026281209
226,Travis,1273954,643738,630216,34.8,0.21223607759777827,0.4533680179975101,0.1279237711879707,0.10477850848617767,0.10169362473056327,0.49469290099956514,0.5053070990004349,Texas,19177.0,241.0,18936.0,1505.313378662024,1.256713771705689,48453.0,7.0,7,1,0,1,0,0,0,0,0,1015450,113258,15251,94528,1581,33886,0.7970852950734485,0.0889027390313936,0.011971389861800347,0.0742004813360608,0.0012410181215334307,0.026599076575763332,0,0,0,0,0,0,1,67504,76255,12.0,88.2,46.4,3.0,993.5,94.54,5.46,O,Capital _Area_Trauma_RAC_O,2375407,5534,563,50,253,0.002329706025114854,0.00023701201520413134,2.104902444086424e-05,0.00010650806367077304,107370.0,87.0,45.0,158704,0.0842809081018624,0.01505313378662024,0.00018917480536973863,1282.288877705083
227,Trinity,14651,7040,7611,48.9,0.19705139580915979,0.2595727254112347,0.11193775168930449,0.16142242850317384,0.27001569858712715,0.5194867244556686,0.48051327554433143,Texas,117.0,0.0,117.0,798.5803016858918,0.0,48455.0,5.0,4/5N,0,1,0,0,0,1,0,0,12846,1311,155,76,10,253,0.8768002184151252,0.08948194662480377,0.01057948262917207,0.005187359224626305,0.000682547266398198,0.01726844583987441,0,0,0,0,1,0,0,34514,40486,17.7,83.7,12.2,5.5,693.8,22.76,77.24,G,Piney_Woods_RAC_G,968611,1993,319,23,229,0.0020575855529206253,0.00032933757721107854,2.374534255753858e-05,0.00023642101937723192,2472.0,101.0,22.0,2192,0.16872568425363457,0.007985803016858917,0.0,21.117036609974058
228,Tyler,21672,11694,9978,42.5,0.19255260243632336,0.33421004060538945,0.11231081579918789,0.13505906238464377,0.2258674787744555,0.46040974529346623,0.5395902547065338,Texas,94.0,0.0,94.0,433.7393872277593,0.0,48457.0,5.0,4/5N,0,1,0,0,0,0,1,0,18592,2428,182,135,15,320,0.8578811369509044,0.11203396087117018,0.008397932816537468,0.006229235880398671,0.0006921373200442968,0.014765596160944998,0,0,0,1,0,0,0,32081,44041,18.2,84.4,11.3,7.3,924.4,21.87,78.13,H,Deep_East_Texas_RAC_H,272151,427,122,9,49,0.0015689819254751957,0.00044828055013577023,3.30698766493601e-05,0.00018004710620207165,3112.0,101.0,22.0,2546,0.1435954226651901,0.004337393872277593,0.0,23.444396365209865
229,Upshur,41753,20582,21171,41.0,0.23787512274567096,0.3072114578593155,0.11872200799942519,0.1487797284027495,0.18741168299283884,0.5070533853854813,0.4929466146145187,Texas,158.0,1.0,157.0,378.41592220918267,0.6329113924050633,48459.0,4.0,4/5N,1,0,0,0,0,0,0,1,36860,3310,470,218,22,873,0.8828108159892702,0.07927574066534142,0.011256676166982013,0.005221181711493785,0.0005269082461140516,0.020908677220798505,0,0,0,0,0,0,1,36645,48554,15.9,83.4,15.8,5.2,583.0,20.7,79.3,G,Piney_Woods_RAC_G,968611,1993,319,23,229,0.0020575855529206253,0.00032933757721107854,2.374534255753858e-05,0.00023642101937723192,5989.0,101.0,22.0,6106,0.1434387948171389,0.003784159222091826,2.3950374823365985e-05,71.61749571183533
230,Upton,3657,1844,1813,35.1,0.2863002461033634,0.3423571233251299,0.10555099808586273,0.11894995898277276,0.1468416735028712,0.49576155318567133,0.5042384468143287,Texas,13.0,0.0,13.0,355.48263604047025,0.0,48461.0,9.0,9/10,0,1,0,0,0,0,1,0,3342,125,105,22,1,62,0.9138638228055783,0.03418102269619907,0.02871205906480722,0.006015859994531037,0.00027344818156959256,0.01695378725731474,0,1,0,0,0,0,0,44545,53867,14.2,75.4,9.9,3.8,1241.3,0.0,100.0,J,Texas_J_RAC_J,526736,1754,770,48,172,0.0033299413748063547,0.0014618328726344887,9.112724400838371e-05,0.00032653929103004163,474.0,47.0,19.0,706,0.12961443806398687,0.003554826360404703,0.0,2.946104890034641
231,Uvalde,26741,13126,13615,34.5,0.2681275943308029,0.34882764294529,0.10811114019670169,0.10635353950861973,0.16858008301858568,0.5091432631539583,0.49085673684604164,Texas,401.0,5.0,396.0,1499.5699487678098,1.2468827930174564,48463.0,8.0,8,0,1,0,0,0,1,0,0,25547,343,321,231,25,274,0.9553494633708537,0.012826745447066303,0.012004038742006656,0.008638420403126285,0.0009348939830223252,0.010246438053924684,0,0,0,1,0,0,0,39458,39725,22.9,69.3,14.9,4.7,1551.9,68.62,31.38,P,Southwest_Texas_RAC_P,2945792,5681,715,101,695,0.0019285136221430434,0.00024271910576171025,3.428619535934649e-05,0.00023592976014599808,5584.0,128.0,55.0,4959,0.20881792004786656,0.014995699487678097,0.00018697879660446506,17.23113602680585
232,Val Verde,49025,25054,23971,31.9,0.2838755736868944,0.37442121366649667,0.10916879143294238,0.0896889342172361,0.1428454869964304,0.4889546149923508,0.5110453850076492,Texas,1154.0,22.0,1132.0,2353.901070882203,1.9064124783362217,48465.0,8.0,8,0,1,0,0,0,1,0,0,46380,1024,504,424,94,599,0.94604793472718,0.02088730239673636,0.010280469148393676,0.008648648648648649,0.001917389087200408,0.012218255991840897,0,0,0,0,1,0,0,36554,44276,18.9,66.9,17.5,5.1,3144.7,89.84,10.16,P,Southwest_Texas_RAC_P,2945792,5681,715,101,695,0.0019285136221430434,0.00024271910576171025,3.428619535934649e-05,0.00023592976014599808,9855.0,128.0,55.0,9222,0.20101988781234065,0.023539010708822028,0.00044875063742988273,15.589722390053106
233,Van Zandt,56590,27633,28957,42.7,0.22977557872415622,0.2968545679448666,0.12539317900689168,0.144848913235554,0.20312776108853153,0.51169817989044,0.48830182010955997,Texas,297.0,4.0,293.0,524.8277080756318,1.3468013468013467,48467.0,4.0,4/5N,0,1,0,0,0,0,1,0,52988,1657,546,325,86,988,0.936349178300053,0.029280791659303765,0.009648347764622724,0.005743064145608765,0.0015197031277610885,0.017458915002650646,0,0,0,0,0,0,1,38200,51152,15.6,82.3,16.3,3.7,842.6,24.98,75.02,G,Piney_Woods_RAC_G,968611,1993,319,23,229,0.0020575855529206253,0.00032933757721107854,2.374534255753858e-05,0.00023642101937723192,7161.0,101.0,22.0,9311,0.12654179183601344,0.005248277080756317,7.068386640749249e-05,67.16116781390933
234,Victoria,92084,45112,46972,36.3,0.25251943877329397,0.35300377915815995,0.1063159723730507,0.12263802615003692,0.1655227835454585,0.5100994743929456,0.48990052560705444,Texas,2870.0,27.0,2843.0,3116.719516962773,0.9407665505226481,48469.0,8.0,8,1,0,0,0,0,0,0,1,82376,6047,824,1307,83,1447,0.89457451891751,0.06566830285391599,0.008948351505147474,0.014193562399548238,0.0009013509404456801,0.015713913383432518,0,0,0,0,0,0,1,46142,51646,15.4,83.6,18.8,4.8,882.1,73.37,26.63,S,Golden_Crescent_RAC_S,186672,525,122,17,47,0.0028124196451529957,0.0006535527556355533,9.106882660495414e-05,0.00025177852061369677,14260.0,128.0,55.0,14200,0.15485860735849877,0.03116719516962773,0.0002932105468919682,104.39179231379661
235,Walker,72971,42377,30594,36.2,0.14704471639418398,0.4678707979882419,0.1355195899740993,0.11185265379397295,0.13771224184950187,0.41926244672541146,0.5807375532745885,Texas,2697.0,28.0,2669.0,3695.988817475436,1.0381905821282906,48471.0,6.0,6/5S,0,1,0,0,0,1,0,0,53061,17206,612,833,86,1173,0.7271518822545943,0.2357923010511025,0.008386893423414782,0.011415493826314564,0.0011785503830288745,0.016074879061545,0,0,0,0,0,0,1,28016,43681,26.1,82.6,19.5,4.6,784.2,54.42,45.58,Q,Southeast_Texas_Trauma_RAC_Q,6688587,6905,1243,70,915,0.001032355563290124,0.00018583895223310993,1.0465588621333625e-05,0.0001368001941217181,6541.0,186.0,147.0,8985,0.0896383494813008,0.03695988817475435,0.0003837140781954475,93.05151747003315
236,Waller,55246,27503,27743,29.6,0.24119393259240487,0.4263838105926221,0.10418853853672665,0.1097455019367918,0.11848821634145458,0.5021721029576802,0.49782789704231983,Texas,348.0,0.0,348.0,629.9098577272563,0.0,48473.0,6.0,6/5S,1,0,0,1,0,0,0,0,39205,13507,810,754,66,904,0.7096441371321001,0.2444882887448865,0.01466169496434131,0.013648046917423886,0.0011946566267241067,0.01636317561452413,0,0,0,0,0,0,1,39995,59807,15.9,78.4,18.7,4.9,513.3,38.36,61.64,Q,Southeast_Texas_Trauma_RAC_Q,6688587,6905,1243,70,915,0.001032355563290124,0.00018583895223310993,1.0465588621333625e-05,0.0001368001941217181,6687.0,186.0,147.0,9875,0.12104043731672881,0.006299098577272563,0.0,107.62906682252095
237,Ward,11998,6082,5916,33.9,0.2883813968994832,0.35714285714285715,0.10543423903983998,0.11326887814635772,0.1357726287714619,0.4930821803633939,0.5069178196366061,Texas,74.0,2.0,72.0,616.7694615769295,2.7027027027027026,48475.0,9.0,9/10,0,1,0,0,0,0,1,0,10825,635,191,71,11,265,0.902233705617603,0.052925487581263544,0.015919319886647774,0.005917652942157026,0.0009168194699116519,0.02208701450241707,0,0,0,1,0,0,0,49916,53621,13.9,77.0,14.1,4.1,835.6,72.11,27.89,J,Texas_J_RAC_J,526736,1754,770,48,172,0.0033299413748063547,0.0014618328726344887,9.112724400838371e-05,0.00032653929103004163,1510.0,47.0,19.0,2071,0.12585430905150857,0.0061676946157692945,0.0001666944490748458,14.358544758257539
238,Washington,35882,17537,18345,41.6,0.21361685524775653,0.3219441502703305,0.10637645616186389,0.13820299871802016,0.21985953960202886,0.5112591271389555,0.48874087286104456,Texas,441.0,34.0,407.0,1229.0284822473666,7.709750566893423,48477.0,7.0,7,0,1,0,0,0,1,0,0,28191,6325,216,630,20,500,0.7856585474611225,0.1762722256284488,0.006019731341619754,0.017557549746390948,0.0005573825316314586,0.013934563290786467,0,0,0,0,0,0,1,52265,54332,13.8,82.6,22.0,4.2,604.2,46.51,53.49,N,Brazos_Valley_RAC_N,360335,533,123,8,42,0.0014791790972289675,0.00034134902243745404,2.220156243495636e-05,0.0001165582027835209,4160.0,87.0,45.0,5111,0.1159355665793434,0.012290284822473664,0.0009475503037734797,59.38761999337967
239,Webb,276652,136141,140511,29.1,0.3240750112054133,0.3749439729335049,0.1162579703020401,0.08741306768069633,0.09730997787834536,0.5078980090510822,0.49210199094891777,Texas,4872.0,97.0,4775.0,1761.0572126715151,1.9909688013136289,48479.0,11.0,11,1,0,0,0,1,0,0,0,269940,2033,1601,1704,148,1226,0.9757384728828998,0.007348582334485202,0.005787053771525237,0.0061593626650087475,0.0005349681187918396,0.004431560227289157,0,0,0,0,0,0,1,31635,44919,25.7,65.7,17.5,4.2,3361.5,97.4,2.6,T,Seven_Flags_RAC_T,295669,890,147,0,94,0.003010122806246174,0.0004971775870990871,0.0,0.0003179230829068993,68569.0,,,69387,0.24785289822593004,0.01761057212671515,0.0003506209967757327,82.30016361743269
240,Wharton,41556,20413,21143,37.4,0.2577726441428434,0.3278467609972086,0.11177687939166427,0.12840504379632303,0.17419867167196074,0.5087833285205506,0.4912166714794494,Texas,499.0,1.0,498.0,1200.7892963711618,0.2004008016032064,48481.0,6.0,6/5S,0,1,0,0,0,1,0,0,34836,5646,348,244,26,456,0.8382904995668495,0.13586485706035228,0.00837424198671672,0.005871594956203677,0.0006256617576282607,0.010973144672249495,0,0,0,0,0,1,0,41473,48040,16.8,78.0,14.5,4.5,1086.2,50.1,49.9,Q,Southeast_Texas_Trauma_RAC_Q,6688587,6905,1243,70,915,0.001032355563290124,0.00018583895223310993,1.0465588621333625e-05,0.0001368001941217181,6709.0,186.0,147.0,7477,0.1614447973818462,0.012007892963711618,2.40639137549331e-05,38.25814767077886
241,Wheeler,5056,2539,2517,40.1,0.25395569620253167,0.299248417721519,0.1060126582278481,0.14260284810126583,0.19818037974683544,0.4978243670886076,0.5021756329113924,Texas,31.0,0.0,31.0,613.132911392405,0.0,48483.0,1.0,1,0,1,0,0,0,0,1,0,4670,157,94,44,0,91,0.9236550632911392,0.031052215189873417,0.018591772151898733,0.00870253164556962,0.0,0.017998417721518986,0,1,0,0,0,0,0,41801,48018,14.0,80.3,14.1,4.1,914.5,0.0,100.0,A,Panhandle_RAC_A,440127,1306,467,68,112,0.002967325340185901,0.001061057376620839,0.0001545008599790515,0.00025447200467137895,583.0,50.0,23.0,1068,0.11530854430379747,0.00613132911392405,0.0,5.528704209950793
242,Wichita,132230,68342,63888,34.6,0.22527414353777508,0.39871436134008925,0.10388716630114195,0.12197685850412161,0.15014747031687212,0.483158133555169,0.516841866444831,Texas,808.0,9.0,799.0,611.0564924752325,1.1138613861386137,48485.0,2.0,2/3,1,0,0,0,0,0,0,1,109000,14679,1754,2824,199,3774,0.8243212584133707,0.11101111699311805,0.013264765938138093,0.021356726915223473,0.0015049534901308327,0.028541178250018905,0,0,0,0,0,0,1,43170,47477,17.8,86.0,22.2,3.7,627.6,89.33,10.67,C,North_Texas_RAC_C,219793,1050,237,14,30,0.0047772222045288065,0.0010782872975936449,6.369629606038409e-05,0.00013649206298653734,18867.0,261.0,152.0,17790,0.1426832035090373,0.006110564924752326,6.80632231717462e-05,210.69152326322498
243,Wilbarger,12769,6278,6491,39.5,0.22092567937974783,0.3422351006343488,0.11198997572245281,0.13524943221865454,0.18959981204479598,0.508340512177931,0.4916594878220691,Texas,35.0,0.0,35.0,274.1013391808286,0.0,48487.0,2.0,2/3,0,1,0,0,0,1,0,0,10789,1051,205,400,9,315,0.8449369566919884,0.08230871642258596,0.016054507009162815,0.03132586733495184,0.0007048320150364163,0.024669120526274572,0,0,0,1,0,0,0,42041,44735,15.3,78.0,15.5,4.7,970.9,78.11,21.89,C,North_Texas_RAC_C,219793,1050,237,14,30,0.0047772222045288065,0.0010782872975936449,6.369629606038409e-05,0.00013649206298653734,2117.0,261.0,152.0,2245,0.1657921528702326,0.0027410133918082855,0.0,13.1517149036976
244,Willacy,21358,11817,9541,33.1,0.23480662983425415,0.42326060492555484,0.103755033242813,0.09504635265474295,0.1431313793426351,0.44671785747729187,0.5532821425227081,Texas,557.0,4.0,553.0,2607.922090083341,0.718132854578097,48489.0,11.0,11,0,1,0,0,0,1,0,0,20299,584,153,185,14,123,0.9504167056840528,0.02734338421200487,0.007163592096638262,0.008661859724693324,0.0006554920872740894,0.005758966195336642,0,0,0,0,1,0,0,28593,33171,35.0,63.1,8.6,11.0,590.6,65.42,34.58,V,Lower_Rio_Grande_Valley_RAC_V,1385112,3307,949,226,181,0.0023875325605438404,0.0006851431508787737,0.0001631637008415204,0.0001306753533288283,5074.0,,,3370,0.23756906077348067,0.02607922090083341,0.00018728345350688266,36.163223840162544
245,Williamson,590551,291138,299413,36.7,0.2522356240189247,0.3841903578183764,0.13474873465627862,0.1048698588267567,0.12395542467966357,0.5070061688152251,0.4929938311847749,Texas,5246.0,92.0,5154.0,888.3229390857015,1.7537171178040414,48491.0,7.0,7,1,0,0,1,0,0,0,0,476279,43546,5113,47339,928,17346,0.8064993539931352,0.07373791594629422,0.008658015988458237,0.08016073124929092,0.00157141381523357,0.029372569007587827,0,0,0,0,0,0,1,50776,87817,6.4,92.9,39.4,3.2,1115.5,88.01,11.99,O,Capital _Area_Trauma_RAC_O,2375407,5534,563,50,253,0.002329706025114854,0.00023701201520413134,2.104902444086424e-05,0.00010650806367077304,36093.0,87.0,45.0,54780,0.061117498742699616,0.008883229390857013,0.0001557867144412591,529.4047512326312
246,Wilson,51070,25632,25438,40.2,0.23814372429998043,0.3198942627765812,0.13685138045819464,0.14041511650675542,0.16469551595848836,0.4981006461719209,0.5018993538280792,Texas,403.0,6.0,397.0,789.1129821813197,1.488833746898263,48493.0,8.0,8,1,0,0,1,0,0,0,0,48508,954,499,334,52,723,0.9498335617779519,0.018680242803994516,0.00977090268259252,0.006540043078128059,0.0010182102995887996,0.014157039357744273,0,0,0,0,0,0,1,44255,71207,10.9,84.9,19.3,3.5,803.7,14.14,85.86,P,Southwest_Texas_RAC_P,2945792,5681,715,101,695,0.0019285136221430434,0.00024271910576171025,3.428619535934649e-05,0.00023592976014599808,4790.0,128.0,55.0,6890,0.09379283336596828,0.007891129821813198,0.00011748580379870765,63.54361080004977
247,Winkler,8010,4138,3872,33.3,0.29076154806491883,0.36004993757802745,0.11722846441947565,0.11161048689138577,0.12034956304619226,0.48339575530586765,0.5166042446941324,Texas,65.0,0.0,65.0,811.4856429463173,0.0,48495.0,9.0,9/10,0,1,0,0,0,0,1,0,7398,274,169,72,4,93,0.9235955056179775,0.034207240948813986,0.021098626716604243,0.008988764044943821,0.0004993757802746567,0.011610486891385767,1,0,0,0,0,0,0,57584,56781,14.1,68.1,10.3,5.2,841.3,81.87,18.13,J,Texas_J_RAC_J,526736,1754,770,48,172,0.0033299413748063547,0.0014618328726344887,9.112724400838371e-05,0.00032653929103004163,965.0,47.0,19.0,1414,0.12047440699126093,0.008114856429463172,0.0,9.520979436586236
248,Wise,69984,35060,34924,38.9,0.24692786922725193,0.3272319387288523,0.13171582075903063,0.14268975765889347,0.15143461362597166,0.4990283493369913,0.5009716506630086,Texas,272.0,5.0,267.0,388.6602652034751,1.8382352941176472,48497.0,3.0,2/3,1,0,0,1,0,0,0,0,66331,1112,815,463,55,1208,0.9478023548239598,0.015889346136259717,0.011645518975765889,0.006615797896662094,0.000785893918609968,0.01726108824874257,0,0,0,0,0,0,1,43752,66387,9.9,84.6,16.9,4.0,904.4,27.89,72.11,E,North_Central_Texas_RAC_E,8080080,12019,1650,265,1753,0.0014874852724230453,0.00020420589895149552,3.2796704983118977e-05,0.00021695329749210404,6560.0,261.0,152.0,12598,0.09373571101966163,0.0038866026520347507,7.144490169181528e-05,77.38168951791243
249,Wood,45539,22602,22937,48.9,0.18856364874063988,0.27286501679878783,0.10900546784075188,0.15448297064054986,0.2750828959792705,0.5036781659676322,0.49632183403236785,Texas,241.0,6.0,235.0,529.2167153428928,2.4896265560165975,48499.0,4.0,4/5N,0,1,0,0,0,0,1,0,41496,2530,475,279,36,723,0.9112189551812732,0.05555677551110037,0.010430619908210545,0.006126616746085773,0.0007905311930433255,0.015876501460286786,0,0,0,0,0,0,1,38152,48384,15.3,85.1,17.1,4.7,645.2,25.8,74.2,G,Piney_Woods_RAC_G,968611,1993,319,23,229,0.0020575855529206253,0.00032933757721107854,2.374534255753858e-05,0.00023642101937723192,5481.0,101.0,22.0,6362,0.12035837414084631,0.005292167153428929,0.00013175519884055424,70.58121512709236
250,Yoakum,8713,4434,4279,30.6,0.32698266957419947,0.3478709973602663,0.09789969011821416,0.10868816710662228,0.11855847584069781,0.4911052450361529,0.5088947549638472,Texas,63.0,1.0,62.0,723.0575002869276,1.5873015873015872,48501.0,1.0,1,0,1,0,0,0,0,1,0,8260,133,153,53,3,111,0.9480087225984162,0.015264547228279583,0.017559967864111098,0.006082864684953518,0.00034431309537472744,0.012739584528864914,0,1,0,0,0,0,0,41112,61560,12.1,71.4,17.8,3.5,799.7,62.67,37.33,B,B_RAC_B,513580,2720,757,28,206,0.005296156392382881,0.0014739670547918532,5.451925698041201e-05,0.0004011059620701741,1049.0,50.0,23.0,1825,0.12039481234936301,0.0072305750028692755,0.0001147710317915758,10.89533575090659
251,Young,18010,8942,9068,41.6,0.23659078289838978,0.29872293170460856,0.11293725707940033,0.1421987784564131,0.20955024986118823,0.5034980566352026,0.49650194336479736,Texas,101.0,1.0,100.0,560.7995558023322,0.9900990099009901,48503.0,2.0,2/3,0,1,0,0,0,0,1,0,17026,307,248,141,10,278,0.9453636868406441,0.017046085508051083,0.01377012770682954,0.007828983897834537,0.000555247084952804,0.015435868961687952,0,0,0,1,0,0,0,50231,49301,13.9,81.6,18.6,3.8,914.5,66.43,33.57,C,North_Texas_RAC_C,219793,1050,237,14,30,0.0047772222045288065,0.0010782872975936449,6.369629606038409e-05,0.00013649206298653734,2437.0,261.0,152.0,3281,0.13531371460299835,0.00560799555802332,5.55247084952804e-05,19.693821760524877
252,Zapata,14179,7051,7128,30.0,0.33062980464066577,0.3454404400874533,0.10536709217857394,0.0869595881232809,0.1316030749700261,0.5027152831652444,0.4972847168347556,Texas,122.0,1.0,121.0,860.4273926228931,0.819672131147541,48505.0,11.0,11,0,1,0,0,0,1,0,0,13950,78,64,35,2,50,0.9838493546794556,0.005501093165949644,0.004513717469497144,0.0024684392411312506,0.00014105367092178575,0.0035263417730446436,0,0,0,0,1,0,0,28294,33160,32.1,50.3,8.3,7.3,998.4,76.47,23.53,T,Seven_Flags_RAC_T,295669,890,147,0,94,0.003010122806246174,0.0004971775870990871,0.0,0.0003179230829068993,3832.0,,,3596,0.2702588334861415,0.00860427392622893,7.052683546089287e-05,14.201722756410257
253,Zavala,11840,6028,5812,31.4,0.2838682432432432,0.37246621621621623,0.103125,0.09501689189189189,0.14552364864864864,0.4908783783783784,0.5091216216216217,Texas,143.0,0.0,143.0,1207.7702702702702,0.0,48507.0,8.0,8,0,1,0,0,0,0,1,0,11428,152,134,30,19,77,0.9652027027027027,0.012837837837837839,0.011317567567567568,0.002533783783783784,0.0016047297297297298,0.006503378378378379,1,0,0,0,0,0,0,29202,30076,32.0,59.2,9.1,11.1,1297.4,61.97,38.03,P,Southwest_Texas_RAC_P,2945792,5681,715,101,695,0.0019285136221430434,0.00024271910576171025,3.428619535934649e-05,0.00023592976014599808,3282.0,128.0,55.0,1865,0.27719594594594593,0.012077702702702703,0.0,9.125944196084475
