,County,Population_Estimate,Population_Male,Population_Female,MEDIAN_AGE_TOT,Age017_Per_Pop_Est,Age1844_Per_Pop_Est,Age4554_Per_Pop_Est,Age_5564_Per_Pop_Est,Age_65_plus_Per_Pop_Est,Pop_Female_Ratio,Pop_Male_Ratio,State,Confirmed,Deaths,Active,Incidence_Rate,Lethality_Rate,FIPS,Public_Health_Region,Health_Service_Region,Metro_Area_Metro,Metro_Area_Non-Metro,NCHS_Urban_Rural_Classification_2013_Large Central Metro,NCHS_Urban_Rural_Classification_2013_Large Fringe Metro,NCHS_Urban_Rural_Classification_2013_Medium Metro,NCHS_Urban_Rural_Classification_2013_Micropolitan,NCHS_Urban_Rural_Classification_2013_Non-core,NCHS_Urban_Rural_Classification_2013_Small Metro,White,Black,American_Indian_Alaskan_Native,Asian,Native_Hawaiian_Other_Pacific_Islander,Two_Or_More_Races,White_Pop_Ratio,Black_Pop_Ratio,American_Indian_Alaskan_Native_Pop_Ratio,Asian_Pop_Ratio,Native_Hawaiian_Other_Pacific_Islander_Pop_Ratio,Two_Or_More_Races_Pop_Ratio,Social_Distancing_Score_B,Social_Distancing_Score_B-,Social_Distancing_Score_C,Social_Distancing_Score_C-,Social_Distancing_Score_D,Social_Distancing_Score_D+,Social_Distancing_Score_D-,Social_Distancing_Score_F,Per_Capita_Income,Median_Household_Income,Percent_Population_Poverty,Percentage_High_School_Graduate_Or_Higher,Percentage_Bachelors_Degree_Or_Higher,Unemployment_Rate_Percentage,Land_Area,Percent_Urban,Percent_Rural,Trauma_Area_Letter,Service_Area_RAC,Trauma_Service_Area_Population_Estimate,Total_Staffed_Hospital_Beds,Available_Hospital_Beds,Available_ICU_Beds,Available_Ventilators,Total_Staffed_Hospital_Beds_Ratio,Available_Hospital_Beds_Ratio,Available_ICU_Beds_Ratio,Available_Ventilators_Ratio,Medicaid_Caseload,Nursing_Homes_With_Cases_In_HSR,Assisted_Living_Facilities_With_Cases_In_HSR,# Uninsured,Medicaid_Caseload_Ratio,Confirmed_Per_Capita,Deaths_Per_Capita,Population_Density,Uninsured_Per_Pop,Log_Lethality,Sqrt_Lethality
65,Duval,11157,0.002349062576547592,0.0022151165484962233,0.29299363057324845,0.6419540632660183,0.4247263897006739,0.28309495665304807,0.22735315550537816,0.3287953280457086,0.786339331679377,0.2136606683206228,Texas,70.0,0.0,0.0017039561416506148,0.13841875719702726,0.0,48131.0,11.0,11,0,1,0,0,0,0,1,0,0.003171131599216063,0.0001689970186375014,0.001861377419290275,0.00016212898518835913,0.0022569444444444447,0.0006260389007620405,0.9504674969865652,0.03874365355537312,0.14999354499931444,0.018186148838078314,0.07009730485364352,0.06685590075534864,0,0,1,0,0,0,0,0,0.15016266040122897,0.06979747739825781,0.6822742474916388,0.409691629955947,0.03729603729603731,0.5876288659793815,0.27512135521579767,0.3318900412848656,0.6681099587151345,U,Coastal_Bend_RAC_U,0.05713979770962366,0.17004291845493563,1071,148,167,0.0037248552457849696,0.001697582965206682,0.00023458662824518106,0.00026470247916854893,0.0039317204483370165,0.07303370786516855,0.0,0.0018070466013327244,0.7480967290281753,0.006274088016491888,0.0,0.001969037734016696,0.15407367571927938,-2.833213344056216,0.242535625036333
66,Eastland,18360,0.0038337385234720298,0.0037865096116173557,0.4808917197452228,0.4891897430927481,0.3387499237606365,0.30766660770947607,0.47574084981361264,0.46540504757442186,0.8516511819021149,0.14834881809788492,Texas,17.0,0.0,0.00039512026473057736,0.014813350466557433,0.0,48133.0,2.0,2/3,0,1,0,0,0,0,1,0,0.005168188022847033,0.00042089823509717324,0.004383243600264195,0.0003937418211717294,0.002604166666666667,0.0029035252466377394,0.9008568916360067,0.06016717240951232,0.25487932913825817,0.029340184530998563,0.049150052177733834,0.2739797736536276,0,0,0,0,1,0,0,0,0.46395264774986433,0.20193179632326674,0.4548494983277591,0.7555066079295152,0.17016317016317015,0.2371134020618557,0.1319717333157217,0.3992548585238143,0.6007451414761857,D,Big_Country_RAC_D,0.016139866438380873,0.10935622317596567,604,29,79,0.005352279686746674,0.001967606166034687,9.447115697848664e-05,0.0002573524621138084,0.004138109973184104,1.0,0.9292929292929293,0.003266330275734181,0.4340818450448201,0.000925925925925926,0.0,0.006472956323581284,0.16584967320261437,0.0,0.0
67,Ector,166223,0.036187105933531145,0.03419528245053061,0.10509554140127386,0.800776592874371,0.6124033702420515,0.22686581480980372,0.097944922492748,0.025882406721946638,0.791932901811274,0.20806709818872582,Texas,1105.0,13.0,0.02694226305131624,0.1470534968783833,0.05882352941176471,48135.0,9.0,9/10,1,0,0,0,0,0,0,1,0.045578763545408095,0.009433009688099528,0.04901627204131057,0.006241965929751827,0.07725694444444445,0.02691967273276774,0.8062105131504438,0.15364470830992596,0.33217005231777597,0.055645367004256,0.1610550310135665,0.27318761337019914,0,0,0,0,0,0,0,1,0.24823784565335258,0.41706740677640075,0.26086956521739135,0.5859030837004402,0.1841491841491841,0.21649484536082472,0.12723310107981375,0.9116906655925889,0.08830933440741115,J,Texas_J_RAC_J,0.04395590069289472,0.11888412017167384,770,48,172,0.0033299413748063547,0.0014618328726344887,9.112724400838371e-05,0.00032653929103004163,0.03325524929643285,0.0,0.030303030303030304,0.03223850373900172,0.36714600877522785,0.006647696167197079,7.820819020231857e-05,0.06124205495500244,0.17669636572556144,-2.65605490598383,0.26499947000158997
68,Edwards,1932,0.0003471226227764594,0.00030164006251869453,0.6815286624203821,0.5093228965550309,0.12383463334072176,0.1535384447819914,0.5012976636423059,0.710542527453689,0.6814129249387657,0.3185870750612345,Texas,2.0,0.0,2.4695016545661085e-05,0.01733878942734402,0.0,48137.0,8.0,8,0,1,0,0,0,0,1,0,0.0004462644795741728,2.3383235283176293e-05,0.0007805776274443087,3.474192539750554e-05,0.0,0.00015111283811497527,0.907705135524487,0.031577267902758915,0.615328807481808,0.028041036696179626,0.0,0.19042220621731262,0,0,1,0,0,0,0,0,0.13899331285017166,0.10629001676238636,0.5685618729096991,0.5859030837004402,0.3892773892773892,0.1237113402061856,0.3286827593038999,0.0,0.9999999999999999,P,Southwest_Texas_RAC_P,0.3501413749270153,0.45596566523605153,715,101,695,0.0019285136221430434,0.00024271910576171025,3.428619535934649e-05,0.00023592976014599808,0.00039361430810123114,0.29213483146067415,0.2222222222222222,0.00029493817853664436,0.4295535834615926,0.0010351966873706005,0.0,0.00021044115655326486,0.17857142857142858,-2.4480280194026345,0.29404748540537806
69,Ellis,184826,0.038929460151648124,0.0393299040734047,0.28980891719745216,0.6723497843043099,0.4500602815661421,0.6287107972560615,0.3093714113432774,0.1503929061529961,0.8865050962217926,0.11349490377820715,Texas,1424.0,20.0,0.034647108213562504,0.17147909786318638,0.07022471910112359,48139.0,3.0,2/3,1,0,0,1,0,0,0,0,0.0472817673659567,0.023880660470109314,0.031223105097772354,0.004536716424824264,0.043055555555555555,0.03881441184724651,0.6683582618237573,0.35419156457345713,0.13480038263837885,0.03402124817928,0.08072239099831982,0.3736232135828267,0,0,0,0,0,0,0,1,0.2215073197180553,0.6418619988458685,0.12374581939799337,0.7951541850220261,0.34032634032634024,0.1443298969072165,0.1335237592048344,0.6849259893263518,0.31507401067364815,E,North_Central_Texas_RAC_E,1.0,1.0,1650,265,1753,0.0014874852724230453,0.00020420589895149552,3.2796704983118977e-05,0.00021695329749210404,0.027620815268107366,1.0,0.9292929292929293,0.03013651895913235,0.24339338761157092,0.0077045437330245745,0.00010820988389079459,0.06532997822377835,0.14857758107625552,-3.912023005428146,0.14142135623730953
70,El Paso,839238,0.17723559580050025,0.17872552860735816,0.1719745222929937,0.6800309658370692,0.5721200166260441,0.37643636894139587,0.1677755240640032,0.1289398889527087,0.8841656587770068,0.11583434122299341,Texas,8385.0,145.0,0.20346224131970167,0.22432788085079258,0.08646392367322601,48141.0,10.0,9/10,1,0,0,0,1,0,0,0,0.23499775037557288,0.035546769127752176,0.1785321137641855,0.03303088557167839,0.3263888888888889,0.138203484230296,0.8456197013031874,0.11379284064784247,0.2024632266338539,0.058601566308934934,0.13476530860998537,0.2780240612136179,0,0,0,0,0,0,0,1,0.14508404120730164,0.1905965760765025,0.5150501672240803,0.6167400881057268,0.3356643356643356,0.268041237113402,0.14628669550572931,0.9850971704762864,0.014902829523713624,I,Border_RAC_I,0.08889273668671446,0.03708154506437769,115,8,97,0.0009084053007320544,0.00013042023668437735,9.072712117174077e-06,0.00011000663442073569,0.22505745736950653,0.0,0.030303030303030304,0.1794225594691113,0.5330492434415468,0.009991206308579926,0.00017277577993370175,0.2743046337902978,0.1943572621830756,0.0,0.0
71,Erath,42698,0.008853764335373462,0.009092594230923163,0.13694267515923564,0.4730989338440401,0.7215234133375725,0.15731477862171217,0.21950450530577414,0.20362781339490849,0.9082279791295786,0.09177202087042113,Texas,250.0,1.0,0.0061243641033239486,0.12873463556683185,0.020000000000000004,48143.0,3.0,2/3,0,1,0,0,0,1,0,0,0.012118688659605133,0.0009204491706923032,0.011208294137661869,0.0012767657583583282,0.008159722222222223,0.007264210003669883,0.8925232234535347,0.05629071328300569,0.2852802396084587,0.04309789334198352,0.06622099868098441,0.2934483010856014,0,0,0,0,0,0,0,1,0.17866437737213084,0.23372537165782747,0.4347826086956522,0.7797356828193833,0.4871794871794871,0.1443298969072165,0.15784433510550475,0.5405296546168563,0.4594703453831437,E,North_Central_Texas_RAC_E,1.0,1.0,1650,265,1753,0.0014874852724230453,0.00020420589895149552,3.2796704983118977e-05,0.00021695329749210404,0.006117975200824378,1.0,0.9292929292929293,0.008293485497955793,0.2302296032434739,0.0058550751791653,2.34203007166612e-05,0.01296656443797487,0.17829874935594173,-1.1786549963416462,0.5547001962252291
72,Falls,17297,0.0034130874633586847,0.003753228096339455,0.39171974522292985,0.4828393223203602,0.4524170660476696,0.46366676984895516,0.39365084165838615,0.3445401117467111,1.0000000000000002,0.0,Texas,46.0,0.0,0.001111275744554749,0.05487745549423637,0.0,48145.0,7.0,7,1,0,0,0,1,0,0,0,0.003680538079659582,0.004441751829472442,0.0038228288933811016,0.0003097821681277577,0.00625,0.0036267081147594066,0.39033397702367334,0.707484615460942,0.22785236409790255,0.02349481186426927,0.12520945245763218,0.38239501004691345,0,0,1,0,0,0,0,0,0.13390565696728715,0.10101398697480146,0.5551839464882943,0.5991189427312775,0.10722610722610723,0.22680412371134026,0.10538916223623813,0.3286678078743329,0.6713321921256671,M,Heart_of_Texas_RAC_M,0.021162128606819996,0.0065236051502145925,153,11,58,0.001283711860055214,0.00044136610019875896,3.173220328226372e-05,0.00016731525367011778,0.004101254700889981,0.15168539325842695,0.26262626262626265,0.0029295725047184607,0.4630696497744448,0.0026594207087934324,0.0,0.0073936271460822425,0.15835115916054807,-2.204604684633842,0.33210558207753577
73,Fannin,35514,0.007978690432881576,0.006928453167852584,0.4394904458598726,0.4894838008196696,0.3986253733484857,0.6247434208109379,0.43566078945388464,0.34100920245937866,0.6729749485200778,0.32702505147992245,Texas,130.0,8.0,0.002988097002024991,0.07801480656453953,0.3076923076923077,48147.0,3.0,2/3,0,1,0,0,0,0,1,0,0.009539322672401302,0.0024361079667745483,0.009366931529331705,0.0007990642841426272,0.0050347222222222225,0.008570256675949312,0.7827770097910258,0.18649914947174062,0.28827965688528007,0.030839505169560508,0.04912514084870305,0.4432523453247057,0,0,0,0,0,0,1,0,0.16088921019338512,0.3164930889505647,0.29096989966555187,0.7599118942731276,0.19347319347319344,0.13402061855670103,0.1260773371198362,0.2967475581512436,0.7032524418487565,E,North_Central_Texas_RAC_E,1.0,1.0,1650,265,1753,0.0014874852724230453,0.00020420589895149552,3.2796704983118977e-05,0.00021695329749210404,0.006123872044391438,1.0,0.9292929292929293,0.0060869517368887325,0.3019511398526381,0.0036605282423832855,0.00022526327645435603,0.013115354817928212,0.15790955679450358,-0.78845736036427,0.6741998624632421
74,Fayette,25346,0.005247023487633329,0.0053368384245626,0.6560509554140127,0.45074707133674274,0.19566942588905412,0.29714041488103327,0.5916292849145379,0.6158948141511473,0.8934889461611466,0.10651105383885318,Texas,136.0,3.0,0.0032597421840272634,0.11742519928791863,0.11029411764705883,48149.0,7.0,7,0,1,0,0,0,0,1,0,0.0068952895152250004,0.0017005989296855486,0.006184576586674139,0.00033004829127630255,0.002951388888888889,0.0034432139541912222,0.8178399495715876,0.1823796693766508,0.2598341038511987,0.015193508246585179,0.040350125689035184,0.2246195556004784,0,0,0,0,1,0,0,0,0.3051057292607988,0.3531092852628397,0.274247491638796,0.7312775330396475,0.22843822843822845,0.1237113402061856,0.13583528712478948,0.3308830933440741,0.6691169066559259,O,Capital _Area_Trauma_RAC_O,0.2779464353633885,0.4433476394849786,563,50,253,0.002329706025114854,0.00023701201520413134,2.104902444086424e-05,0.00010650806367077304,0.003530735085776961,0.15168539325842695,0.26262626262626265,0.004216075231245839,0.2221715719185039,0.005365738183539809,0.00011836187169573109,0.008747586986247662,0.15418606486230568,-2.2823823856765264,0.31943828249996997
75,Fisher,3830,0.0007284445187328657,0.0007254527760575308,0.5891719745222929,0.49630468704437647,0.22589482992844845,0.3494734832178299,0.48288032769576206,0.5714981743689325,0.8501705826743613,0.14982941732563848,Texas,11.0,1.0,0.00022225514891094974,0.05979198403983568,0.4545454545454546,48151.0,2.0,2/3,0,1,0,0,0,0,1,0,0.0009620766702508141,0.00016368264698223405,0.0008606368712847509,5.21128880962583e-05,0.00017361111111111112,0.0008419143837834337,0.8459153418530698,0.11561192545608255,0.2782443541320544,0.01829876689460353,0.015707484038001623,0.44035411765877,0,1,0,0,0,0,0,0,0.24076450388577622,0.20863675084498912,0.34782608695652173,0.7555066079295152,0.25874125874125864,0.154639175257732,0.12743123204438134,0.0,0.9999999999999999,D,Big_Country_RAC_D,0.016139866438380873,0.10935622317596567,604,29,79,0.005352279686746674,0.001967606166034687,9.447115697848664e-05,0.0002573524621138084,0.0006840338537789186,1.0,0.9292929292929293,0.0005887758414817342,0.3413439050932246,0.0028720626631853785,0.0002610966057441253,0.0013195707509790241,0.1597911227154047,-2.688527534613346,0.26073159633943044
76,Floyd,5712,0.0011366983423184798,0.001115983974318466,0.3439490445859873,0.669015855348671,0.3327465340765279,0.370855373769853,0.30697734026170564,0.3474246781538381,0.8367596508036474,0.16324034919635233,Texas,49.0,1.0,0.001160665777646071,0.1916761740345854,0.10204081632653061,48153.0,1.0,1,0,1,0,0,0,0,1,0,0.0014903952475730747,0.00025827846244599266,0.0014410663891279546,8.39596530439717e-05,0.0006944444444444445,0.0010362023185026877,0.8472365990623743,0.12222260164714924,0.3025571863887074,0.019286440854401656,0.042128616152343284,0.34444255544617874,0,0,1,0,0,0,0,0,0.15873847822157958,0.13485477178423233,0.5317725752508361,0.5440528634361232,0.21212121212121207,0.3608247422680413,0.14280289271208269,0.47004329876145406,0.529956701238546,B,B_RAC_B,0.04229071555496319,0.20180257510729616,757,28,206,0.005296156392382881,0.0014739670547918532,5.451925698041201e-05,0.0004011059620701741,0.001580354075971984,0.02247191011235955,0.09090909090909091,0.0011401341528506105,0.5719909289431611,0.00857843137254902,0.00017507002801120448,0.0018155537348692756,0.1948529411764706,-2.3608540011180215,0.3071475584169756
78,Fort Bend,811688,0.170172163416097,0.17408001887356817,0.3025477707006369,0.6994030495368297,0.46235640421895186,0.7653821587820289,0.2684265781324341,0.09476785827722989,0.9044676021519658,0.09553239784803447,Texas,4413.0,60.0,0.10747271200671704,0.11906798054997059,0.06798096532970768,48157.0,6.0,6/5S,1,0,0,1,0,0,0,0,0.13540542807683803,0.18404625629088744,0.0956908112002882,0.4916532524232493,0.13524305555555555,0.2036245493599292,0.0,0.6241501494456249,0.05395340659228917,0.9999999999999999,0.05773693605333638,0.458358303413286,0,0,0,0,0,0,0,1,0.3410356045544912,0.855074056772279,0.0936454849498328,0.8964757709251101,0.8694638694638693,0.268041237113402,0.12127266122907242,0.9511630248716141,0.04883697512838586,Q,Southeast_Texas_Trauma_RAC_Q,0.8238755348787052,0.5610300429184549,1243,70,915,0.001032355563290124,0.00018583895223310993,1.0465588621333625e-05,0.0001368001941217181,0.09830038226288423,0.6910112359550562,1.0,0.1012474344230272,0.17372034053355112,0.005436818087738146,7.39200283852909e-05,0.31195628933665276,0.11343890756054051,0.0,0.0
79,Franklin,10725,0.002190890938090338,0.002188996878278124,0.5127388535031846,0.5572096122104084,0.24620830407136762,0.4185083058405037,0.4928570708890434,0.46502870927556267,0.8651339533313511,0.13486604666864865,Texas,53.0,1.0,0.0012594458438287153,0.1076255095391576,0.09433962264150944,48159.0,4.0,4/5N,0,1,0,0,0,0,1,0,0.0028871451122143166,0.00047723057464300704,0.0023617476932930367,0.0003242579703767183,0.0008680555555555556,0.0020939921853075144,0.8411730688910961,0.11998960312038819,0.23436982647183346,0.04432107564383555,0.028046463340580984,0.3586071191815797,0,0,0,0,0,0,1,0,0.1800921742273631,0.24931988678519412,0.3377926421404682,0.8149779735682818,0.2727272727272727,0.268041237113402,0.025955156358352865,0.31084482932232405,0.689155170677676,G,Piney_Woods_RAC_G,0.0998850343827316,0.13939914163090128,319,23,229,0.0020575855529206253,0.00032933757721107854,2.374534255753858e-05,0.00023642101937723192,0.002158244745543829,0.19662921348314605,0.030303030303030304,0.0016837888550786044,0.3791184019804997,0.004941724941724942,9.324009324009324e-05,0.01240093934397062,0.14983682983682983,0.0,0.0
80,Freestone,19717,0.00428944383859482,0.003909103547641015,0.4713375796178344,0.5414668646410405,0.3298031107750963,0.5531383105803829,0.3910718486242326,0.40148943758433037,0.7402044948356317,0.2597955051643681,Texas,64.0,0.0,0.0015557860423766484,0.06843271184516503,0.0,48161.0,7.0,7,0,1,0,0,0,0,1,0,0.004683489281874127,0.0033193565358799805,0.0056241618797910455,0.0005037579182638303,0.0010416666666666667,0.004285128337974656,0.569357700065813,0.4626681603090653,0.32688413705165054,0.036125394634715834,0.0183069423945467,0.39713753421352127,0,0,0,0,1,0,0,0,0.1560184348454726,0.26436481547635404,0.2876254180602007,0.7180616740088104,0.09790209790209789,0.44329896907216493,0.1239144074233068,0.3375289497532978,0.6624710502467023,G,Piney_Woods_RAC_G,0.0998850343827316,0.13939914163090128,319,23,229,0.0020575855529206253,0.00032933757721107854,2.374534255753858e-05,0.00023642101937723192,0.00378872199183582,0.15168539325842695,0.26262626262626265,0.003045126641831698,0.3524907770905494,0.0032459299082010446,0.0,0.007350132910568342,0.14424101029568392,-3.0082535541076627,0.2222112490981397
81,Frio,20306,0.005046102757701142,0.003411565958486576,0.1401273885350317,0.5612009351069726,0.7743510346416891,0.20455566621601906,0.04443204557060065,0.12099395434525517,0.3313859960556569,0.6686140039443433,Texas,293.0,0.0,0.007210944831333037,0.3268984560754407,0.0,48163.0,8.0,8,0,1,0,0,0,0,1,0,0.005528432965004995,0.0008928144380849131,0.004042991813942317,0.0016039188891848386,0.0008680555555555556,0.002147961056062863,0.8275293723306894,0.11839596655253891,0.1916653757740146,0.12493556296904298,0.01481327289115193,0.16347742199317827,0,0,0,0,0,1,0,0,0.0699801192842942,0.1506141628424611,0.7491638795986622,0.31497797356828183,0.0,0.18556701030927833,0.16614932470362911,0.7836068875239149,0.216393112476085,P,Southwest_Texas_RAC_P,0.3501413749270153,0.45596566523605153,715,101,695,0.0019285136221430434,0.00024271910576171025,3.428619535934649e-05,0.00023592976014599808,0.005203964447930134,0.29213483146067415,0.2222222222222222,0.003291642134339938,0.5090130716360921,0.014429232739091894,0.0,0.0058428419856279565,0.15108834827144688,0.0,0.0
82,Gaines,21492,0.00455919060580165,0.004391053591665297,0.031847133757961776,1.0,0.4621936833168143,0.1398614124037787,0.11837485342813281,0.0,0.8170866439093352,0.18291335609066506,Texas,39.0,0.0,0.0009384106287351212,0.035352830361598,0.0,48165.0,9.0,9/10,0,1,0,0,0,0,1,0,0.0061098274271159814,0.0005282485425335736,0.004423273222184417,0.00025187895913191514,0.0015625,0.00287114392418453,0.9151320595604988,0.06472209927990484,0.20157209129481996,0.013097343339219346,0.025192489055923875,0.22117529221931945,0,0,0,0,0,1,0,0,0.14646665461774802,0.36059740045615674,0.34448160535117056,0.26211453744493385,0.07459207459207459,0.10309278350515463,0.22705808539444575,0.37216795891652404,0.627832041083476,B,B_RAC_B,0.04229071555496319,0.20180257510729616,757,28,206,0.005296156392382881,0.0014739670547918532,5.451925698041201e-05,0.0004011059620701741,0.0041970784088547,0.0,0.030303030303030304,0.006874920900441857,0.3597023359973115,0.0018146286990508096,0.0,0.004647167607891833,0.294249022892239,0.0,0.0
83,Galveston,342139,0.07170305113090583,0.07330569703710256,0.3439490445859873,0.5882887635000811,0.44685857573557586,0.58286432866633,0.3964339765719702,0.21246132254068156,0.903487127949721,0.09651287205027836,Texas,5063.0,50.0,0.12377142292685336,0.33542314344237706,0.049377839225755484,48167.0,6.0,6/5S,1,0,0,1,0,0,0,0,0.08364667932557023,0.04811950958978365,0.05508075976222405,0.03453636900557029,0.06284722222222222,0.07793104937072297,0.5816039293312336,0.38583984712865527,0.1218159017350332,0.16098329358086932,0.06365190264578938,0.4103547434432796,0,0,0,0,0,0,0,1,0.28902945960600035,0.5754582176911874,0.23411371237458192,0.8612334801762112,0.5034965034965034,0.3298969072164949,0.04157448073176369,0.9450206424327862,0.054979357567213775,R,East_Texas_Gulf_Coast_RAC_R,0.14299884958439354,0.11107296137339058,223,4,139,0.0012702054708200272,0.0001703282140666663,3.0552146020926694e-06,0.00010616870742272026,0.05508683839257941,0.6910112359550562,1.0,0.04816736641116363,0.27139127567719606,0.01479807914327218,0.0001461394345572998,0.29896375209876586,0.1281496701632962,0.0,0.0
84,Garza,6229,0.0016407101308079449,0.0008370933019897291,0.23248407643312097,0.33829916592732767,0.8071455267665988,0.7759698167715225,0.23379356108065108,0.09407494563870772,0.0,1.0,Texas,19.0,0.0,0.00044451029782189953,0.06391017903889551,0.0,48169.0,1.0,1,0,1,0,0,0,0,1,0,0.0015806852584780338,0.0004857335692914348,0.0011408442247262975,0.00013028222024064575,0.001388888888888889,0.001057789866804827,0.7816826924498133,0.2128609900478807,0.1911011395011657,0.02947980195130817,0.07726397670964355,0.3175661316697572,0,0,1,0,0,0,0,0,0.09281583227905296,0.2255227940974417,0.6521739130434783,0.18722466960352402,0.034965034965034975,0.13402061855670103,0.1265066208763993,0.7820964656127278,0.21790353438727217,B,B_RAC_B,0.04229071555496319,0.20180257510729616,757,28,206,0.005296156392382881,0.0014739670547918532,5.451925698041201e-05,0.0004011059620701741,0.000972979188564841,0.02247191011235955,0.09090909090909091,0.000928835159272119,0.2761137908987958,0.00305024883608926,0.0,0.002217972066150053,0.14785679884411623,0.0,0.0
